Date,Time,Easting,Northing,Datetime
2024-09-19,21:14:13.008,463420.643000,6431185.888600,2024-09-19 21:14:13.008
2024-09-19,21:14:14.883,463358.515100,6431184.320800,2024-09-19 21:14:14.883
2024-09-19,21:14:16.692,463362.545800,6431183.632500,2024-09-19 21:14:16.692
2024-09-19,21:14:18.543,463366.724900,6431183.618100,2024-09-19 21:14:18.543
2024-09-19,21:14:20.375,463370.847100,6431183.797400,2024-09-19 21:14:20.375
2024-09-19,21:14:22.221,463374.959000,6431183.485400,2024-09-19 21:14:22.221
2024-09-19,21:14:24.074,463379.098200,6431183.298400,2024-09-19 21:14:24.074
2024-09-19,21:14:25.912,463383.228400,6431183.527500,2024-09-19 21:14:25.912
2024-09-19,21:14:27.752,463387.372300,6431183.649200,2024-09-19 21:14:27.752
2024-09-19,21:14:29.580,463457.784500,6431184.408200,2024-09-19 21:14:29.580
2024-09-19,21:14:31.446,463395.702700,6431182.579600,2024-09-19 21:14:31.446
2024-09-19,21:14:33.269,463399.804000,6431182.618000,2024-09-19 21:14:33.269
2024-09-19,21:14:35.116,463404.006300,6431183.083000,2024-09-19 21:14:35.116
2024-09-19,21:14:36.942,463408.101800,6431182.646400,2024-09-19 21:14:36.942
2024-09-19,21:14:38.805,463412.271400,6431182.317500,2024-09-19 21:14:38.805
2024-09-19,21:14:40.639,463416.403100,6431182.035900,2024-09-19 21:14:40.639
2024-09-19,21:14:42.489,463420.535600,6431182.161900,2024-09-19 21:14:42.489
2024-09-19,21:14:44.316,463424.645600,6431180.959900,2024-09-19 21:14:44.316
2024-09-19,21:14:46.175,463428.840500,6431181.790300,2024-09-19 21:14:46.175
2024-09-19,21:14:48.023,463432.964700,6431181.529600,2024-09-19 21:14:48.023
2024-09-19,21:14:49.856,463437.127500,6431181.730400,2024-09-19 21:14:49.856
2024-09-19,21:14:51.703,463441.274600,6431181.487900,2024-09-19 21:14:51.703
2024-09-19,21:14:53.535,463445.423500,6431181.269600,2024-09-19 21:14:53.535
2024-09-19,21:14:55.387,463449.574500,6431181.085800,2024-09-19 21:14:55.387
2024-09-19,21:14:57.215,463453.728300,6431180.904700,2024-09-19 21:14:57.215
2024-09-19,21:14:59.050,463457.825300,6431180.735600,2024-09-19 21:14:59.050
2024-09-19,21:15:05.880,463473.171100,6431180.462400,2024-09-19 21:15:05.880
2024-09-19,21:15:06.697,463475.005100,6431179.980300,2024-09-19 21:15:06.697
2024-09-19,21:15:08.543,463479.166000,6431179.444400,2024-09-19 21:15:08.543
2024-09-19,21:15:10.384,463483.327800,6431179.670300,2024-09-19 21:15:10.384
2024-09-19,21:15:12.226,463487.483000,6431179.425600,2024-09-19 21:15:12.226
2024-09-19,21:15:14.075,463491.518900,6431179.337300,2024-09-19 21:15:14.075
2024-09-19,21:15:15.908,463495.669300,6431179.704600,2024-09-19 21:15:15.908
2024-09-19,21:15:17.751,463499.911600,6431179.152800,2024-09-19 21:15:17.751
2024-09-19,21:15:19.590,463503.946200,6431179.198800,2024-09-19 21:15:19.590
2024-09-19,21:15:21.432,463508.172100,6431178.366800,2024-09-19 21:15:21.432
2024-09-19,21:15:23.273,463512.310300,6431178.925600,2024-09-19 21:15:23.273
2024-09-19,21:15:25.108,463516.453700,6431178.599300,2024-09-19 21:15:25.108
2024-09-19,21:15:26.945,463520.596500,6431178.178400,2024-09-19 21:15:26.945
2024-09-19,21:15:28.781,463524.764000,6431178.288600,2024-09-19 21:15:28.781
2024-09-19,21:15:30.614,463528.789700,6431178.038700,2024-09-19 21:15:30.614
2024-09-19,21:15:32.455,463533.062600,6431176.959300,2024-09-19 21:15:32.455
2024-09-19,21:15:34.293,463537.167900,6431177.960000,2024-09-19 21:15:34.293
2024-09-19,21:15:36.138,463541.373200,6431177.794300,2024-09-19 21:15:36.138
2024-09-19,21:15:37.988,463545.497500,6431177.530900,2024-09-19 21:15:37.988
2024-09-19,21:15:39.820,463549.614700,6431177.014900,2024-09-19 21:15:39.820
2024-09-19,21:15:41.679,463553.786300,6431177.279200,2024-09-19 21:15:41.679
2024-09-19,21:15:43.519,463557.913500,6431176.832700,2024-09-19 21:15:43.519
2024-09-19,21:15:45.338,463562.006600,6431177.024800,2024-09-19 21:15:45.338
2024-09-19,21:15:47.187,463566.136700,6431176.990700,2024-09-19 21:15:47.187
2024-09-19,21:15:49.027,463570.261800,6431176.313000,2024-09-19 21:15:49.027
2024-09-19,21:15:50.866,463574.411300,6431175.856200,2024-09-19 21:15:50.866
2024-09-19,21:15:52.691,463578.537700,6431176.526300,2024-09-19 21:15:52.691
2024-09-19,21:15:54.537,463582.731900,6431176.584100,2024-09-19 21:15:54.537
2024-09-19,21:15:56.366,463586.829500,6431176.110500,2024-09-19 21:15:56.366
2024-09-19,21:15:58.208,463590.984400,6431176.155400,2024-09-19 21:15:58.208
2024-09-19,21:16:00.054,463595.101500,6431175.598900,2024-09-19 21:16:00.054
2024-09-19,21:16:01.889,463599.248300,6431175.422600,2024-09-19 21:16:01.889
2024-09-19,21:16:03.723,463603.365800,6431175.006000,2024-09-19 21:16:03.723
2024-09-19,21:16:05.565,463607.479800,6431175.177300,2024-09-19 21:16:05.565
2024-09-19,21:16:07.407,463611.607600,6431174.850600,2024-09-19 21:16:07.407
2024-09-19,21:16:09.233,463615.689400,6431174.839600,2024-09-19 21:16:09.233
2024-09-19,21:16:11.085,463619.897700,6431174.732500,2024-09-19 21:16:11.085
2024-09-19,21:16:12.918,463624.038800,6431174.483300,2024-09-19 21:16:12.918
2024-09-19,21:16:14.763,463628.186000,6431174.272500,2024-09-19 21:16:14.763
2024-09-19,21:16:16.606,463632.353500,6431174.476600,2024-09-19 21:16:16.606
2024-09-19,21:16:18.443,463636.493300,6431174.167400,2024-09-19 21:16:18.443
2024-09-19,21:16:20.301,463640.684800,6431175.398000,2024-09-19 21:16:20.301
2024-09-19,21:16:22.142,463644.788000,6431173.684100,2024-09-19 21:16:22.142
2024-09-19,21:16:23.988,463648.931700,6431173.386200,2024-09-19 21:16:23.988
2024-09-19,21:16:25.820,463653.081900,6431173.603700,2024-09-19 21:16:25.820
2024-09-19,21:16:27.671,463657.226000,6431173.258100,2024-09-19 21:16:27.671
2024-09-19,21:16:29.513,463661.390000,6431173.144100,2024-09-19 21:16:29.513
2024-09-19,21:16:31.352,463665.550100,6431173.577800,2024-09-19 21:16:31.352
2024-09-19,21:16:33.203,463669.746300,6431173.174200,2024-09-19 21:16:33.203
2024-09-19,21:16:35.045,463673.889100,6431173.263100,2024-09-19 21:16:35.045
2024-09-19,21:16:38.706,463681.992500,6431172.666200,2024-09-19 21:16:38.706
2024-09-19,21:16:40.565,463686.182600,6431172.579700,2024-09-19 21:16:40.565
2024-09-19,21:16:42.404,463690.317200,6431172.206400,2024-09-19 21:16:42.404
2024-09-19,21:16:44.239,463694.468400,6431172.355500,2024-09-19 21:16:44.239
2024-09-19,21:16:46.076,463698.576400,6431172.047900,2024-09-19 21:16:46.076
2024-09-19,21:16:47.914,463706.780400,6431172.463300,2024-09-19 21:16:47.914
2024-09-19,21:16:49.767,463706.928600,6431171.946200,2024-09-19 21:16:49.767
2024-09-19,21:16:51.593,463711.016000,6431171.653600,2024-09-19 21:16:51.593
2024-09-19,21:16:53.456,463715.083100,6431170.974000,2024-09-19 21:16:53.456
2024-09-19,21:16:55.287,463719.321900,6431170.987900,2024-09-19 21:16:55.287
2024-09-19,21:16:57.146,463723.410700,6431170.977200,2024-09-19 21:16:57.146
2024-09-19,21:17:00.831,463731.831400,6431170.766400,2024-09-19 21:17:00.831
2024-09-19,21:17:02.663,463735.886600,6431170.725100,2024-09-19 21:17:02.663
2024-09-19,21:17:04.526,463740.088300,6431170.796500,2024-09-19 21:17:04.526
2024-09-19,21:17:06.358,463744.026900,6431170.225700,2024-09-19 21:17:06.358
2024-09-19,21:17:08.212,463748.070900,6431170.351500,2024-09-19 21:17:08.212
2024-09-19,21:17:10.064,463752.254600,6431170.327800,2024-09-19 21:17:10.064
2024-09-19,21:17:11.903,463756.381400,6431170.140300,2024-09-19 21:17:11.903
2024-09-19,21:17:13.739,463760.516600,6431169.553900,2024-09-19 21:17:13.739
2024-09-19,21:17:15.580,463764.662000,6431169.875400,2024-09-19 21:17:15.580
2024-09-19,21:17:17.420,463768.820800,6431169.729000,2024-09-19 21:17:17.420
2024-09-19,21:17:19.272,463772.962900,6431168.990500,2024-09-19 21:17:19.272
2024-09-19,21:17:21.117,463777.131300,6431169.631800,2024-09-19 21:17:21.117
2024-09-19,21:17:22.971,463781.406300,6431169.110800,2024-09-19 21:17:22.971
2024-09-19,21:17:24.806,463785.451400,6431168.638100,2024-09-19 21:17:24.806
2024-09-19,21:17:26.654,463789.679000,6431168.874200,2024-09-19 21:17:26.654
2024-09-19,21:17:28.488,463793.719300,6431168.638200,2024-09-19 21:17:28.488
2024-09-19,21:17:30.330,463797.861100,6431168.549900,2024-09-19 21:17:30.330
2024-09-19,21:17:32.170,463802.022000,6431168.539900,2024-09-19 21:17:32.170
2024-09-19,21:17:34.008,463806.176000,6431168.253400,2024-09-19 21:17:34.008
2024-09-19,21:17:35.848,463810.328900,6431167.923600,2024-09-19 21:17:35.848
2024-09-19,21:17:37.691,463814.467300,6431167.848200,2024-09-19 21:17:37.691
2024-09-19,21:17:39.520,463818.598200,6431167.808600,2024-09-19 21:17:39.520
2024-09-19,21:17:41.363,463822.736000,6431167.745100,2024-09-19 21:17:41.363
2024-09-19,21:17:43.228,463826.936600,6431167.731600,2024-09-19 21:17:43.228
2024-09-19,21:17:45.061,463831.098700,6431167.829300,2024-09-19 21:17:45.061
2024-09-19,21:17:46.904,463835.253500,6431167.544600,2024-09-19 21:17:46.904
2024-09-19,21:17:48.746,463839.493700,6431166.830900,2024-09-19 21:17:48.746
2024-09-19,21:17:50.576,463843.699400,6431167.184800,2024-09-19 21:17:50.576
2024-09-19,21:17:52.435,463847.986400,6431167.093900,2024-09-19 21:17:52.435
2024-09-19,21:17:54.273,463852.140600,6431166.615500,2024-09-19 21:17:54.273
2024-09-19,21:17:56.116,463856.311700,6431166.924000,2024-09-19 21:17:56.116
2024-09-19,21:17:57.951,463860.561200,6431166.389000,2024-09-19 21:17:57.951
2024-09-19,21:17:59.808,463864.756000,6431166.099500,2024-09-19 21:17:59.808
2024-09-19,21:18:01.633,463868.845900,6431165.524700,2024-09-19 21:18:01.633
2024-09-19,21:18:03.495,463873.029700,6431166.217300,2024-09-19 21:18:03.495
2024-09-19,21:18:05.326,463877.177100,6431166.200100,2024-09-19 21:18:05.326
2024-09-19,21:18:07.168,463881.536500,6431165.855300,2024-09-19 21:18:07.168
2024-09-19,21:18:09.002,463885.780700,6431165.314600,2024-09-19 21:18:09.002
2024-09-19,21:18:10.850,463889.931300,6431164.856600,2024-09-19 21:18:10.850
2024-09-19,21:18:12.681,463893.974400,6431164.962200,2024-09-19 21:18:12.681
2024-09-19,21:18:14.515,463898.080000,6431165.026000,2024-09-19 21:18:14.515
2024-09-19,21:18:16.368,463902.282900,6431165.360500,2024-09-19 21:18:16.368
2024-09-19,21:18:18.217,463906.424900,6431164.815500,2024-09-19 21:18:18.217
2024-09-19,21:18:20.045,463910.583600,6431164.880600,2024-09-19 21:18:20.045
2024-09-19,21:18:21.892,463914.729400,6431164.672300,2024-09-19 21:18:21.892
2024-09-19,21:18:23.731,463918.886600,6431164.744700,2024-09-19 21:18:23.731
2024-09-19,21:18:25.579,463923.033700,6431164.687500,2024-09-19 21:18:25.579
2024-09-19,21:18:27.407,463927.282500,6431164.431900,2024-09-19 21:18:27.407
2024-09-19,21:18:29.244,463931.446800,6431164.406400,2024-09-19 21:18:29.244
2024-09-19,21:18:31.079,463935.595900,6431163.415800,2024-09-19 21:18:31.079
2024-09-19,21:18:32.928,463939.754800,6431163.551500,2024-09-19 21:18:32.928
2024-09-19,21:18:34.759,463943.771900,6431163.888400,2024-09-19 21:18:34.759
2024-09-19,21:18:36.607,463948.053400,6431163.498100,2024-09-19 21:18:36.607
2024-09-19,21:18:38.446,463952.210200,6431163.331400,2024-09-19 21:18:38.446
2024-09-19,21:18:40.288,463956.343100,6431163.261600,2024-09-19 21:18:40.288
2024-09-19,21:18:42.118,463960.470300,6431163.153300,2024-09-19 21:18:42.118
2024-09-19,21:18:43.962,463964.679400,6431163.079600,2024-09-19 21:18:43.962
2024-09-19,21:18:45.789,463968.779900,6431163.038100,2024-09-19 21:18:45.789
2024-09-19,21:18:47.637,463972.918100,6431162.766100,2024-09-19 21:18:47.637
2024-09-19,21:18:49.502,463977.135600,6431162.284000,2024-09-19 21:18:49.502
2024-09-19,21:18:51.339,463981.307500,6431162.403200,2024-09-19 21:18:51.339
2024-09-19,21:18:53.184,463989.378600,6431162.682200,2024-09-19 21:18:53.184
2024-09-19,21:18:55.029,463989.692900,6431161.781900,2024-09-19 21:18:55.029
2024-09-19,21:18:56.864,463993.736300,6431162.046900,2024-09-19 21:18:56.864
2024-09-19,21:18:58.701,463997.874500,6431161.548900,2024-09-19 21:18:58.701
2024-09-19,21:19:00.537,464001.983200,6431161.462000,2024-09-19 21:19:00.537
2024-09-19,21:19:02.377,464006.233400,6431161.312500,2024-09-19 21:19:02.377
2024-09-19,21:19:04.209,464010.392800,6431161.064200,2024-09-19 21:19:04.209
2024-09-19,21:19:06.053,464014.540300,6431161.225900,2024-09-19 21:19:06.053
2024-09-19,21:19:07.897,464018.826400,6431159.286300,2024-09-19 21:19:07.897
2024-09-19,21:19:09.737,464023.012600,6431160.656900,2024-09-19 21:19:09.737
2024-09-19,21:19:11.587,464027.212800,6431160.319800,2024-09-19 21:19:11.587
2024-09-19,21:19:13.423,464031.379400,6431160.511800,2024-09-19 21:19:13.423
2024-09-19,21:19:15.307,464035.633400,6431160.293600,2024-09-19 21:19:15.307
2024-09-19,21:19:17.153,464039.787600,6431160.875600,2024-09-19 21:19:17.153
2024-09-19,21:19:18.994,464043.922200,6431159.862500,2024-09-19 21:19:18.994
2024-09-19,21:19:20.828,464048.072100,6431159.912100,2024-09-19 21:19:20.828
2024-09-19,21:19:22.683,464052.271600,6431159.814400,2024-09-19 21:19:22.683
2024-09-19,21:19:24.511,464056.377100,6431159.610100,2024-09-19 21:19:24.511
2024-09-19,21:19:26.362,464060.567100,6431159.497200,2024-09-19 21:19:26.362
2024-09-19,21:19:28.186,464064.657900,6431159.553700,2024-09-19 21:19:28.186
2024-09-19,21:19:30.028,464068.799200,6431159.468100,2024-09-19 21:19:30.028
2024-09-19,21:19:31.866,464072.923700,6431158.786300,2024-09-19 21:19:31.866
2024-09-19,21:19:33.708,464077.078700,6431159.032300,2024-09-19 21:19:33.708
2024-09-19,21:19:35.543,464081.216600,6431158.935100,2024-09-19 21:19:35.543
2024-09-19,21:19:37.385,464085.394200,6431158.543300,2024-09-19 21:19:37.385
2024-09-19,21:19:39.225,464089.542100,6431158.492200,2024-09-19 21:19:39.225
2024-09-19,21:19:41.064,464093.684400,6431158.485500,2024-09-19 21:19:41.064
2024-09-19,21:19:42.903,464097.820200,6431158.309100,2024-09-19 21:19:42.903
2024-09-19,21:19:44.735,464101.908000,6431158.070200,2024-09-19 21:19:44.735
2024-09-19,21:19:46.589,464106.111400,6431158.182000,2024-09-19 21:19:46.589
2024-09-19,21:19:48.417,464110.120700,6431158.500200,2024-09-19 21:19:48.417
2024-09-19,21:19:50.266,464114.400400,6431157.888000,2024-09-19 21:19:50.266
2024-09-19,21:19:52.092,464118.491900,6431157.504400,2024-09-19 21:19:52.092
2024-09-19,21:19:53.934,464122.640200,6431157.643400,2024-09-19 21:19:53.934
2024-09-19,21:19:55.785,464126.809200,6431157.348700,2024-09-19 21:19:55.785
2024-09-19,21:19:57.623,464130.957000,6431157.077700,2024-09-19 21:19:57.623
2024-09-19,21:19:59.467,464135.107300,6431157.011500,2024-09-19 21:19:59.467
2024-09-19,21:20:01.297,464139.202700,6431156.688700,2024-09-19 21:20:01.297
2024-09-19,21:20:03.137,464143.346800,6431156.759600,2024-09-19 21:20:03.137
2024-09-19,21:20:04.981,464147.532900,6431156.568600,2024-09-19 21:20:04.981
2024-09-19,21:20:06.829,464151.679100,6431156.687100,2024-09-19 21:20:06.829
2024-09-19,21:20:08.666,464155.728500,6431156.330800,2024-09-19 21:20:08.666
2024-09-19,21:20:10.488,464159.830100,6431156.361100,2024-09-19 21:20:10.488
2024-09-19,21:20:12.354,464164.011000,6431155.655800,2024-09-19 21:20:12.354
2024-09-19,21:20:14.167,464168.202400,6431155.693800,2024-09-19 21:20:14.167
2024-09-19,21:20:16.032,464172.300600,6431155.759800,2024-09-19 21:20:16.032
2024-09-19,21:20:17.859,464176.381500,6431155.819500,2024-09-19 21:20:17.859
2024-09-19,21:20:19.689,464180.530700,6431155.387400,2024-09-19 21:20:19.689
2024-09-19,21:20:21.532,464184.691600,6431155.269200,2024-09-19 21:20:21.532
2024-09-19,21:20:23.364,464188.862400,6431155.340700,2024-09-19 21:20:23.364
2024-09-19,21:20:25.212,464193.100600,6431154.978600,2024-09-19 21:20:25.212
2024-09-19,21:20:27.045,464197.250700,6431154.747600,2024-09-19 21:20:27.045
2024-09-19,21:20:28.889,464201.373200,6431153.759600,2024-09-19 21:20:28.889
2024-09-19,21:20:30.745,464205.484600,6431154.380800,2024-09-19 21:20:30.745
2024-09-19,21:20:32.574,464209.578500,6431154.389400,2024-09-19 21:20:32.574
2024-09-19,21:20:34.423,464213.779000,6431154.437600,2024-09-19 21:20:34.423
2024-09-19,21:20:36.250,464217.962600,6431153.855700,2024-09-19 21:20:36.250
2024-09-19,21:20:39.921,464226.216900,6431154.228800,2024-09-19 21:20:39.921
2024-09-19,21:20:41.765,464230.408000,6431153.606600,2024-09-19 21:20:41.765
2024-09-19,21:20:43.604,464234.552600,6431153.673900,2024-09-19 21:20:43.604
2024-09-19,21:20:45.456,464238.702200,6431153.504500,2024-09-19 21:20:45.456
2024-09-19,21:20:47.302,464242.789400,6431153.541400,2024-09-19 21:20:47.302
2024-09-19,21:20:49.133,464246.876900,6431152.987300,2024-09-19 21:20:49.133
2024-09-19,21:20:50.967,464251.030400,6431153.265400,2024-09-19 21:20:50.967
2024-09-19,21:20:52.798,464255.206100,6431151.035800,2024-09-19 21:20:52.798
2024-09-19,21:20:54.659,464259.253400,6431153.094600,2024-09-19 21:20:54.659
2024-09-19,21:20:56.503,464262.985500,6431152.833400,2024-09-19 21:20:56.503
2024-09-19,21:20:58.336,464266.974400,6431152.412200,2024-09-19 21:20:58.336
2024-09-19,21:21:00.168,464271.144100,6431152.328700,2024-09-19 21:21:00.168
2024-09-19,21:21:02.005,464275.267200,6431152.149700,2024-09-19 21:21:02.005
2024-09-19,21:21:03.840,464279.363800,6431152.097700,2024-09-19 21:21:03.840
2024-09-19,21:21:05.700,464283.543600,6431151.915800,2024-09-19 21:21:05.700
2024-09-19,21:21:07.538,464287.804200,6431151.856600,2024-09-19 21:21:07.538
2024-09-19,21:21:09.385,464292.003900,6431151.046700,2024-09-19 21:21:09.385
2024-09-19,21:21:11.236,464296.174500,6431151.479300,2024-09-19 21:21:11.236
2024-09-19,21:21:18.070,464311.518500,6431151.157800,2024-09-19 21:21:18.070
2024-09-19,21:21:18.885,464313.457400,6431150.484400,2024-09-19 21:21:18.885
2024-09-19,21:21:20.726,464317.626200,6431150.742200,2024-09-19 21:21:20.726
2024-09-19,21:21:22.563,464321.631800,6431150.657900,2024-09-19 21:21:22.563
2024-09-19,21:21:24.400,464325.809200,6431150.559700,2024-09-19 21:21:24.400
2024-09-19,21:21:26.234,464329.967100,6431150.842900,2024-09-19 21:21:26.234
2024-09-19,21:21:28.073,464334.104600,6431150.083200,2024-09-19 21:21:28.073
2024-09-19,21:21:29.922,464338.253900,6431150.118300,2024-09-19 21:21:29.922
2024-09-19,21:21:31.767,464342.464700,6431150.044300,2024-09-19 21:21:31.767
2024-09-19,21:21:33.595,464346.568800,6431149.522300,2024-09-19 21:21:33.595
2024-09-19,21:21:35.446,464350.778100,6431149.455800,2024-09-19 21:21:35.446
2024-09-19,21:21:37.295,464355.037100,6431149.508500,2024-09-19 21:21:37.295
2024-09-19,21:21:39.121,464359.149200,6431149.153700,2024-09-19 21:21:39.121
2024-09-19,21:21:40.962,464363.336800,6431149.039200,2024-09-19 21:21:40.962
2024-09-19,21:21:42.789,464367.437800,6431149.211800,2024-09-19 21:21:42.789
2024-09-19,21:21:44.633,464371.575300,6431148.776400,2024-09-19 21:21:44.633
2024-09-19,21:21:46.478,464375.738100,6431148.775300,2024-09-19 21:21:46.478
2024-09-19,21:21:48.318,464379.890000,6431148.401500,2024-09-19 21:21:48.318
2024-09-19,21:21:50.146,464384.071900,6431149.328700,2024-09-19 21:21:50.146
2024-09-19,21:21:51.981,464388.147700,6431147.815100,2024-09-19 21:21:51.981
2024-09-19,21:21:53.829,464392.350200,6431148.007400,2024-09-19 21:21:53.829
2024-09-19,21:21:55.670,464396.210000,6431147.980600,2024-09-19 21:21:55.670
2024-09-19,21:21:57.521,464400.265400,6431147.824500,2024-09-19 21:21:57.521
2024-09-19,21:21:59.356,464404.321500,6431147.498700,2024-09-19 21:21:59.356
2024-09-19,21:22:01.201,464408.400700,6431147.902000,2024-09-19 21:22:01.201
2024-09-19,21:22:03.058,464412.700200,6431147.512000,2024-09-19 21:22:03.058
2024-09-19,21:22:04.883,464416.798600,6431147.206300,2024-09-19 21:22:04.883
2024-09-19,21:22:06.725,464421.282500,6431147.001500,2024-09-19 21:22:06.725
2024-09-19,21:22:08.561,464425.688400,6431146.926700,2024-09-19 21:22:08.561
2024-09-19,21:22:10.403,464429.950900,6431146.977000,2024-09-19 21:22:10.403
2024-09-19,21:22:12.266,464434.091500,6431146.329700,2024-09-19 21:22:12.266
2024-09-19,21:22:14.111,464438.259700,6431146.597300,2024-09-19 21:22:14.111
2024-09-19,21:22:15.953,464442.521000,6431146.714200,2024-09-19 21:22:15.953
2024-09-19,21:22:17.786,464446.585300,6431146.428300,2024-09-19 21:22:17.786
2024-09-19,21:22:19.627,464450.828100,6431146.252100,2024-09-19 21:22:19.627
2024-09-19,21:22:21.465,464454.978900,6431146.160100,2024-09-19 21:22:21.465
2024-09-19,21:22:23.312,464459.133800,6431145.862600,2024-09-19 21:22:23.312
2024-09-19,21:22:25.148,464463.288700,6431145.680000,2024-09-19 21:22:25.148
