Date,Time,Easting,Northing
2024-09-19,21:38:38.453,466654.2700,6431068.4454
2024-09-19,21:38:40.292,466658.4106,6431068.5405
2024-09-19,21:38:42.127,466662.5262,6431068.3502
2024-09-19,21:38:43.984,466666.6744,6431068.3466
2024-09-19,21:38:45.818,466670.7226,6431068.1949
2024-09-19,21:38:49.484,466678.8848,6431067.8434
2024-09-19,21:38:51.337,466682.9478,6431068.0112
2024-09-19,21:38:53.176,466687.0748,6431067.6255
2024-09-19,21:38:55.018,466691.1931,6431067.5851
2024-09-19,21:38:56.848,466695.3245,6431067.4370
2024-09-19,21:38:58.689,466699.4241,6431067.3506
2024-09-19,21:39:00.548,466703.5670,6431067.2869
2024-09-19,21:39:02.388,466707.2632,6431066.8637
2024-09-19,21:39:04.215,466711.2132,6431066.4609
2024-09-19,21:39:06.068,466715.3635,6431065.9768
2024-09-19,21:39:07.909,466719.4828,6431065.7919
2024-09-19,21:39:09.744,466723.5582,6431066.1329
2024-09-19,21:39:11.582,466727.6841,6431065.6923
2024-09-19,21:39:13.433,466731.8426,6431065.7591
2024-09-19,21:39:15.265,466735.9065,6431065.7806
2024-09-19,21:39:17.113,466740.0587,6431065.6995
2024-09-19,21:39:18.944,466744.1572,6431065.1005
2024-09-19,21:39:20.783,466748.2367,6431065.0079
2024-09-19,21:39:22.618,466752.3635,6431065.0502
2024-09-19,21:39:24.456,466756.4730,6431065.2265
2024-09-19,21:39:26.302,466760.5968,6431064.7037
2024-09-19,21:39:28.134,466764.6974,6431064.6134
2024-09-19,21:39:29.972,466768.8231,6431064.8271
2024-09-19,21:39:31.825,466834.3410,6431065.4695
2024-09-19,21:39:33.689,466777.1202,6431064.6365
2024-09-19,21:39:35.499,466781.2455,6431064.1271
2024-09-19,21:39:37.326,466785.2330,6431064.0750
2024-09-19,21:39:39.172,466789.4969,6431064.0029
2024-09-19,21:39:41.016,466793.5156,6431063.9421
2024-09-19,21:39:42.857,466797.6033,6431063.5768
2024-09-19,21:39:44.697,466801.6625,6431061.3795
2024-09-19,21:39:46.536,466805.8127,6431063.4437
2024-09-19,21:39:48.387,466809.9442,6431063.4992
2024-09-19,21:39:50.210,466814.0634,6431063.0233
2024-09-19,21:39:52.062,466818.1674,6431062.6906
2024-09-19,21:39:53.893,466822.2773,6431061.3443
2024-09-19,21:39:55.730,466826.4192,6431062.8459
2024-09-19,21:39:57.587,466830.5437,6431062.5942
2024-09-19,21:39:59.409,466834.6587,6431062.4677
2024-09-19,21:40:03.107,466842.8944,6431062.3707
2024-09-19,21:40:04.944,466846.9915,6431061.9137
2024-09-19,21:40:06.800,466851.1626,6431061.9899
2024-09-19,21:40:08.636,466855.2641,6431061.7865
2024-09-19,21:40:10.501,466859.4256,6431061.0869
2024-09-19,21:40:12.348,466863.5692,6431061.4315
2024-09-19,21:40:16.016,466871.9356,6431061.6355
2024-09-19,21:40:17.869,466875.9938,6431061.4797
2024-09-19,21:40:19.697,466880.0535,6431060.7651
2024-09-19,21:40:21.530,466884.1737,6431061.1504
2024-09-19,21:40:23.371,466888.2875,6431060.7903
2024-09-19,21:40:25.214,466892.7816,6431060.7111
2024-09-19,21:40:27.050,466897.0243,6431060.7004
2024-09-19,21:40:28.906,466901.1433,6431060.4376
2024-09-19,21:40:30.721,466905.2119,6431060.1524
2024-09-19,21:40:32.571,466909.3999,6431060.1069
2024-09-19,21:40:36.230,466917.6413,6431060.1394
2024-09-19,21:40:38.090,466921.8117,6431059.4254
2024-09-19,21:40:39.933,466925.9358,6431059.1617
2024-09-19,21:40:41.764,466929.9990,6431058.9246
2024-09-19,21:40:43.618,466934.1749,6431059.1448
2024-09-19,21:40:45.450,466938.2926,6431058.9014
2024-09-19,21:40:47.299,466942.3933,6431058.6635
2024-09-19,21:40:49.126,466946.4876,6431058.8182
2024-09-19,21:40:55.984,466961.8987,6431057.8254
2024-09-19,21:40:56.777,466963.6997,6431057.7915
2024-09-19,21:40:58.618,466968.2452,6431058.5450
2024-09-19,21:41:00.456,466972.5686,6431057.3949
2024-09-19,21:41:02.291,466976.6926,6431057.1112
2024-09-19,21:41:04.137,466980.8184,6431057.0492
2024-09-19,21:41:05.971,466984.9448,6431057.1080
2024-09-19,21:41:07.802,466989.1294,6431056.5854
2024-09-19,21:41:09.648,466993.2973,6431056.6912
2024-09-19,21:41:13.242,467001.3671,6431056.6699
2024-09-19,21:41:15.076,467005.5156,6431056.2182
2024-09-19,21:41:16.908,467009.6185,6431056.3592
2024-09-19,21:41:18.753,467013.8133,6431056.0609
2024-09-19,21:41:20.592,467017.9558,6431056.2591
2024-09-19,21:41:22.453,467022.1315,6431055.8033
2024-09-19,21:41:24.283,467026.2210,6431055.5006
2024-09-19,21:41:26.125,467030.3698,6431055.5353
2024-09-19,21:41:27.966,467034.6156,6431055.2729
2024-09-19,21:41:29.802,467039.0718,6431053.3882
2024-09-19,21:41:31.642,467043.1406,6431055.3583
2024-09-19,21:41:33.488,467047.2809,6431055.0482
2024-09-19,21:41:35.325,467051.5108,6431054.3324
2024-09-19,21:41:37.162,467055.6677,6431054.9993
2024-09-19,21:41:38.996,467059.7969,6431054.3480
2024-09-19,21:41:40.840,467063.9486,6431054.3569
2024-09-19,21:41:42.692,467068.1235,6431053.9673
2024-09-19,21:41:44.527,467072.2351,6431054.4843
2024-09-19,21:41:46.370,467076.4128,6431053.9362
2024-09-19,21:41:48.217,467080.5265,6431053.5684
2024-09-19,21:41:50.057,467084.6733,6431053.3086
2024-09-19,21:41:51.895,467088.6789,6431053.3236
2024-09-19,21:41:53.730,467092.8340,6431053.4844
2024-09-19,21:41:55.572,467096.9368,6431052.8579
2024-09-19,21:41:57.404,467101.0345,6431052.7607
2024-09-19,21:41:59.239,467105.2571,6431052.2659
2024-09-19,21:42:01.071,467109.4185,6431052.9747
2024-09-19,21:42:02.913,467113.5585,6431052.2077
2024-09-19,21:42:04.763,467117.7044,6431052.0915
2024-09-19,21:42:06.598,467121.8629,6431052.3573
2024-09-19,21:42:08.432,467125.9972,6431051.9527
2024-09-19,21:42:10.285,467130.2122,6431050.6525
2024-09-19,21:42:12.104,467134.5149,6431051.4338
2024-09-19,21:42:18.947,467149.9117,6431051.1626
2024-09-19,21:42:19.745,467151.8171,6431051.2166
2024-09-19,21:42:21.604,467155.9808,6431051.0801
2024-09-19,21:42:23.448,467160.3051,6431051.2401
2024-09-19,21:42:25.293,467165.2674,6431051.1116
2024-09-19,21:42:27.116,467169.8870,6431050.9489
2024-09-19,21:42:28.963,467174.1150,6431050.2298
2024-09-19,21:42:30.800,467178.2559,6431050.0431
2024-09-19,21:42:34.483,467186.6101,6431049.6664
2024-09-19,21:42:36.308,467190.9829,6431049.6444
2024-09-19,21:42:38.181,467195.7723,6431049.4077
2024-09-19,21:42:40.016,467200.1935,6431049.0646
2024-09-19,21:42:41.849,467204.2733,6431049.2072
2024-09-19,21:42:43.685,467208.5056,6431049.0402
2024-09-19,21:42:45.554,467212.7240,6431048.5915
2024-09-19,21:42:47.369,467216.7800,6431048.4902
2024-09-19,21:42:49.215,467220.9546,6431048.1944
2024-09-19,21:42:51.061,467225.1077,6431048.3957
2024-09-19,21:42:52.909,467229.2336,6431048.2693
2024-09-19,21:42:54.740,467233.4617,6431047.7471
2024-09-19,21:42:56.581,467237.5916,6431047.9027
2024-09-19,21:42:58.412,467241.6702,6431047.8391
2024-09-19,21:43:00.260,467245.7114,6431047.5428
2024-09-19,21:43:02.093,467249.8349,6431047.1297
2024-09-19,21:43:03.949,467254.1032,6431047.4012
2024-09-19,21:43:05.780,467258.0862,6431046.8589
2024-09-19,21:43:07.619,467262.3106,6431046.2912
2024-09-19,21:43:09.468,467266.3495,6431046.3908
2024-09-19,21:43:16.304,467281.7170,6431045.6440
2024-09-19,21:43:17.100,467283.5312,6431045.9725
2024-09-19,21:43:18.946,467287.6613,6431045.2858
2024-09-19,21:43:20.776,467291.8089,6431045.7410
2024-09-19,21:43:22.612,467295.8848,6431046.4488
2024-09-19,21:43:24.455,467300.0572,6431045.2505
2024-09-19,21:43:26.290,467304.1328,6431045.2546
2024-09-19,21:43:28.139,467308.3003,6431044.7878
2024-09-19,21:43:29.975,467312.4072,6431044.8123
2024-09-19,21:43:31.800,467316.4954,6431044.2304
2024-09-19,21:43:33.634,467320.6101,6431044.3745
2024-09-19,21:43:35.480,467324.7361,6431043.6927
2024-09-19,21:43:39.155,467333.0138,6431043.7512
2024-09-19,21:43:40.991,467337.1231,6431043.9431
2024-09-19,21:43:42.817,467341.2576,6431043.7411
2024-09-19,21:43:44.671,467345.3755,6431043.2049
2024-09-19,21:43:46.506,467349.6137,6431040.9645
2024-09-19,21:43:48.369,467353.6992,6431043.1669
2024-09-19,21:43:50.200,467357.8401,6431042.9254
2024-09-19,21:43:52.056,467362.0749,6431042.6952
2024-09-19,21:43:55.717,467371.0795,6431042.5540
2024-09-19,21:43:57.573,467375.2541,6431042.5853
2024-09-19,21:43:59.405,467379.3337,6431042.5459
2024-09-19,21:44:01.259,467383.6192,6431041.9732
2024-09-19,21:44:03.083,467387.7054,6431042.1124
2024-09-19,21:44:04.922,467392.1501,6431042.0254
2024-09-19,21:44:06.757,467396.2672,6431041.7548
2024-09-19,21:44:08.594,467400.5135,6431041.4845
2024-09-19,21:44:12.275,467408.6882,6431040.9438
2024-09-19,21:44:14.134,467412.9474,6431040.6888
2024-09-19,21:44:15.985,467416.9666,6431040.8288
2024-09-19,21:44:17.822,467421.1890,6431040.6351
2024-09-19,21:44:19.662,467425.1978,6431040.3104
2024-09-19,21:44:21.491,467429.3817,6431040.4091
2024-09-19,21:44:23.344,467433.5294,6431039.9639
2024-09-19,21:44:25.188,467437.6604,6431040.3370
2024-09-19,21:44:27.027,467441.7960,6431039.6937
2024-09-19,21:44:28.866,467445.9447,6431039.5695
2024-09-19,21:44:30.711,467450.0680,6431039.5418
2024-09-19,21:44:32.555,467454.2720,6431039.1816
2024-09-19,21:44:34.414,467458.4565,6431039.6798
2024-09-19,21:44:36.258,467462.7118,6431038.9611
2024-09-19,21:44:38.093,467467.0481,6431038.3969
2024-09-19,21:44:39.950,467471.3026,6431038.3168
2024-09-19,21:44:46.782,467486.5066,6431037.9137
2024-09-19,21:44:47.576,467488.3997,6431037.4394
2024-09-19,21:44:49.413,467492.4831,6431037.9242
2024-09-19,21:44:51.251,467496.6118,6431037.4583
2024-09-19,21:44:58.090,467511.9750,6431036.5399
2024-09-19,21:44:58.872,467513.6392,6431037.0163
2024-09-19,21:45:00.715,467517.9290,6431036.5911
2024-09-19,21:45:02.565,467521.9815,6431036.8089
2024-09-19,21:45:04.395,467526.2211,6431036.5559
2024-09-19,21:45:06.236,467530.2586,6431036.4378
2024-09-19,21:45:08.078,467534.4033,6431036.2745
2024-09-19,21:45:09.914,467538.5541,6431036.3092
2024-09-19,21:45:11.750,467542.6529,6431036.0166
2024-09-19,21:45:13.598,467546.9311,6431035.7669
2024-09-19,21:45:15.430,467551.4184,6431035.3156
2024-09-19,21:45:17.272,467555.8392,6431035.7003
2024-09-19,21:45:19.109,467560.2855,6431035.5195
2024-09-19,21:45:20.949,467564.4748,6431034.9705
2024-09-19,21:45:22.780,467568.5658,6431034.7858
2024-09-19,21:45:24.619,467572.8910,6431034.5777
2024-09-19,21:45:26.465,467577.1385,6431034.7127
2024-09-19,21:45:28.293,467581.2410,6431034.4572
2024-09-19,21:45:30.143,467585.4218,6431034.3063
2024-09-19,21:45:31.977,467589.6630,6431034.3176
2024-09-19,21:45:33.822,467593.8085,6431034.1125
2024-09-19,21:45:35.657,467597.9651,6431034.1619
2024-09-19,21:45:37.510,467602.1056,6431033.9359
2024-09-19,21:45:39.342,467606.2627,6431033.8283
2024-09-19,21:45:41.192,467610.4103,6431033.4772
2024-09-19,21:45:43.022,467614.5581,6431033.0904
2024-09-19,21:45:44.873,467679.4033,6431034.7330
2024-09-19,21:45:48.530,467626.8714,6431032.9479
2024-09-19,21:45:50.388,467631.1608,6431032.7796
2024-09-19,21:45:52.237,467635.2589,6431032.5040
2024-09-19,21:45:54.069,467639.3434,6431032.3310
2024-09-19,21:45:55.913,467703.4139,6431034.3603
2024-09-19,21:45:57.769,467647.6949,6431032.5879
2024-09-19,21:45:59.593,467651.7994,6431032.0317
2024-09-19,21:46:01.444,467655.9948,6431031.6727
2024-09-19,21:46:03.272,467660.0854,6431031.3466
2024-09-19,21:46:05.103,467664.2421,6431031.0752
2024-09-19,21:46:06.944,467668.3827,6431031.0057
2024-09-19,21:46:08.788,467672.5437,6431031.1370
2024-09-19,21:46:10.633,467676.6843,6431031.0942
2024-09-19,21:46:12.469,467680.8375,6431030.7582
2024-09-19,21:46:14.303,467685.0012,6431030.8050
2024-09-19,21:46:16.163,467689.2096,6431030.5125
2024-09-19,21:46:17.983,467693.3124,6431029.9814
2024-09-19,21:46:19.835,467697.4697,6431030.3503
2024-09-19,21:46:21.688,467701.6794,6431029.8531
2024-09-19,21:46:23.524,467705.9472,6431029.8851
2024-09-19,21:46:25.350,467709.9688,6431029.9471
2024-09-19,21:46:27.197,467714.1610,6431029.8446
2024-09-19,21:46:29.038,467718.3200,6431029.5881
2024-09-19,21:46:30.886,467722.4727,6431029.2664
2024-09-19,21:46:35.721,467733.3549,6431028.9425
2024-09-19,21:46:37.570,467737.5058,6431028.9762
2024-09-19,21:46:39.422,467741.6947,6431028.4395
2024-09-19,21:46:41.240,467745.8062,6431028.2725
2024-09-19,21:46:43.095,467750.0177,6431028.1496
2024-09-19,21:46:44.920,467754.1353,6431027.8948
2024-09-19,21:46:46.770,467758.2972,6431027.8976
2024-09-19,21:46:48.627,467762.5125,6431028.1106
2024-09-19,21:46:50.466,467766.6803,6431028.0029
2024-09-19,21:46:52.310,467770.8352,6431027.7760
2024-09-19,21:46:54.158,467775.0352,6431027.0284
2024-09-19,21:46:56.003,467779.1846,6431027.0584
2024-09-19,21:46:57.833,467783.2997,6431027.0197
2024-09-19,21:46:59.683,467787.4968,6431026.8019
2024-09-19,21:47:01.536,467791.6842,6431026.7222
2024-09-19,21:47:03.374,467795.8004,6431026.3338
2024-09-19,21:47:05.223,467799.9961,6431026.3711
2024-09-19,21:47:07.042,467804.1168,6431026.1906
2024-09-19,21:47:08.901,467808.3224,6431025.9270
2024-09-19,21:47:10.750,467812.4961,6431026.0573
2024-09-19,21:47:12.595,467816.6638,6431025.6560
2024-09-19,21:47:14.429,467820.8428,6431025.3181
2024-09-19,21:47:16.271,467825.0126,6431025.6451
2024-09-19,21:47:18.104,467829.1648,6431025.3757
2024-09-19,21:47:19.958,467833.3557,6431025.0188
2024-09-19,21:47:21.806,467837.5013,6431025.2547
2024-09-19,21:47:23.644,467841.6509,6431024.6968
2024-09-19,21:47:25.495,467845.7926,6431025.1554
2024-09-19,21:47:27.332,467849.9258,6431024.3514
2024-09-19,21:47:29.165,467854.0689,6431022.5283
2024-09-19,21:47:31.007,467858.2781,6431024.0940
2024-09-19,21:47:32.871,467862.4944,6431023.9745
2024-09-19,21:47:34.702,467866.6867,6431023.9329
2024-09-19,21:47:36.535,467870.8148,6431023.7959
2024-09-19,21:47:38.371,467875.0036,6431023.8111
2024-09-19,21:47:40.216,467879.1545,6431022.6058
2024-09-19,21:47:42.051,467883.3007,6431023.3141
2024-09-19,21:47:43.919,467887.5473,6431023.1383
2024-09-19,21:47:45.762,467891.6975,6431023.2284
2024-09-19,21:47:47.600,467895.8707,6431023.0025
2024-09-19,21:47:49.431,467900.0019,6431022.7774
2024-09-19,21:47:51.270,467904.2685,6431024.7870
2024-09-19,21:47:53.111,467908.4406,6431022.2957
2024-09-19,21:47:54.946,467912.6145,6431022.2072
2024-09-19,21:47:56.784,467916.7632,6431021.9909
2024-09-19,21:47:58.618,467920.9744,6431021.6949
2024-09-19,21:48:00.474,467925.5505,6431021.6823
2024-09-19,21:48:02.305,467929.7948,6431021.6188
2024-09-19,21:48:04.152,467933.9437,6431021.6964
2024-09-19,21:48:05.995,467938.1011,6431021.2017
2024-09-19,21:48:07.829,467942.2625,6431021.1736
2024-09-19,21:48:09.675,467946.4379,6431020.7252
2024-09-19,21:48:11.507,467950.5958,6431020.9125
2024-09-19,21:48:13.362,467954.7990,6431020.5847
2024-09-19,21:48:15.200,467958.9422,6431021.1665
2024-09-19,21:48:17.030,467963.0519,6431020.3159
2024-09-19,21:48:18.864,467967.1836,6431019.6594
2024-09-19,21:48:20.705,467971.3272,6431019.7779
2024-09-19,21:48:22.548,467975.4852,6431019.7327
2024-09-19,21:48:24.384,467979.6462,6431019.8270
2024-09-19,21:48:26.221,467983.7996,6431019.4382
2024-09-19,21:48:28.057,467988.2259,6431019.4916
2024-09-19,21:48:29.905,467992.8309,6431018.9063
2024-09-19,21:48:31.737,467996.9558,6431018.7905
2024-09-19,21:48:33.583,468001.1493,6431019.2592
2024-09-19,21:48:35.433,468005.3009,6431018.5125
2024-09-19,21:48:37.274,468009.5322,6431018.6859
2024-09-19,21:48:39.119,468013.5791,6431018.7285
2024-09-19,21:48:40.949,468017.7138,6431018.2488
2024-09-19,21:48:42.788,468021.8662,6431018.2693
2024-09-19,21:48:44.636,468026.0007,6431017.7486
2024-09-19,21:48:46.468,468030.1657,6431017.8922
2024-09-19,21:48:48.314,468034.4119,6431017.6784
2024-09-19,21:48:50.149,468098.1359,6431019.5330
2024-09-19,21:48:52.016,468042.7642,6431017.0958
2024-09-19,21:48:53.838,468046.8754,6431016.7228
2024-09-19,21:48:55.677,468050.9977,6431016.8653
2024-09-19,21:48:57.512,468055.1399,6431016.8434
2024-09-19,21:48:59.355,468059.2652,6431016.9136
2024-09-19,21:49:01.193,468063.3256,6431016.0030
2024-09-19,21:49:03.034,468062.7666,6431015.4287
2024-09-19,21:49:04.864,468071.7316,6431015.9505
2024-09-19,21:49:06.720,468075.9282,6431015.5456
2024-09-19,21:49:08.569,468080.0658,6431015.8529
2024-09-19,21:49:10.393,468084.1699,6431015.7182
2024-09-19,21:49:12.228,468088.2929,6431015.3447
2024-09-19,21:49:15.912,468096.5511,6431015.0319
2024-09-19,21:49:17.760,468100.7408,6431015.4130
2024-09-19,21:49:19.590,468104.8281,6431014.9456
2024-09-19,21:49:21.427,468108.8965,6431014.9834
2024-09-19,21:49:23.256,468113.1023,6431014.5345
2024-09-19,21:49:25.099,468117.1556,6431014.5545
2024-09-19,21:49:26.942,468121.4454,6431014.1872
2024-09-19,21:49:28.774,468125.5463,6431013.8730
2024-09-19,21:49:30.618,468129.5638,6431013.8195
2024-09-19,21:49:34.309,468137.9930,6431013.3531
2024-09-19,21:49:36.143,468142.1495,6431013.3250
2024-09-19,21:49:37.987,468146.2899,6431013.3003
2024-09-19,21:49:39.835,468150.4583,6431013.2216
2024-09-19,21:49:41.676,468154.6112,6431012.8542
2024-09-19,21:49:43.507,468158.7566,6431013.0049
2024-09-19,21:49:45.348,468162.9080,6431012.7194
2024-09-19,21:49:47.200,468167.0311,6431012.4687
2024-09-19,21:49:49.045,468171.1891,6431012.3035
2024-09-19,21:49:50.896,468175.3404,6431011.7528
2024-09-19,21:49:57.737,468190.7386,6431012.3164
2024-09-19,21:49:58.539,468192.5392,6431011.8518
2024-09-19,21:50:00.365,468196.5809,6431011.3451
2024-09-19,21:50:04.033,468204.7807,6431011.2290
2024-09-19,21:50:05.896,468209.0388,6431011.4545
2024-09-19,21:50:07.721,468213.1548,6431011.2984
2024-09-19,21:50:09.558,468217.1248,6431011.1935
2024-09-19,21:50:11.401,468221.3084,6431011.2001
2024-09-19,21:50:13.247,468225.5386,6431010.6474
2024-09-19,21:50:15.088,468229.6772,6431010.6002
2024-09-19,21:50:16.939,468234.2150,6431010.5100
2024-09-19,21:50:18.788,468238.3917,6431010.4245
2024-09-19,21:50:20.625,468242.5246,6431010.4584
2024-09-19,21:50:22.462,468246.6448,6431010.4334
2024-09-19,21:50:24.313,468250.7536,6431010.2226
2024-09-19,21:50:26.149,468254.8836,6431009.9906
2024-09-19,21:50:27.992,468259.0221,6431010.0140
2024-09-19,21:50:29.839,468263.1470,6431009.9663
2024-09-19,21:50:31.691,468267.3165,6431009.5603
2024-09-19,21:50:38.524,468282.7046,6431008.9316
2024-09-19,21:50:39.322,468284.4472,6431009.3348
2024-09-19,21:50:41.162,468288.6213,6431008.9375
2024-09-19,21:50:42.998,468293.0831,6431009.4077
2024-09-19,21:50:44.837,468297.3002,6431009.1474
2024-09-19,21:50:46.666,468301.5142,6431008.3047
2024-09-19,21:50:48.507,468305.6252,6431008.7817
2024-09-19,21:50:50.348,468309.7420,6431008.2213
2024-09-19,21:50:52.186,468313.8665,6431008.7569
2024-09-19,21:50:54.024,468317.9955,6431007.9943
2024-09-19,21:50:55.877,468322.1937,6431008.2413
2024-09-19,21:50:57.711,468326.4908,6431008.1245
2024-09-19,21:50:59.546,468330.5880,6431007.6651
2024-09-19,21:51:01.394,468334.6900,6431008.6350
2024-09-19,21:51:03.244,468338.8263,6431007.5951
2024-09-19,21:51:05.077,468342.9982,6431007.8162
2024-09-19,21:51:06.927,468347.1468,6431007.2052
2024-09-19,21:51:08.769,468351.2568,6431007.1331
2024-09-19,21:51:10.604,468355.3741,6431007.7473
2024-09-19,21:51:12.453,468354.6386,6431006.9029
2024-09-19,21:51:14.294,468363.5471,6431006.9569
2024-09-19,21:51:16.129,468367.6387,6431006.4750
2024-09-19,21:51:17.963,468371.7470,6431006.6930
2024-09-19,21:51:19.814,468375.8626,6431006.3241
2024-09-19,21:51:21.647,468379.9533,6431006.4689
2024-09-19,21:51:23.497,468384.0588,6431005.9595
2024-09-19,21:51:25.344,468388.1884,6431006.1617
2024-09-19,21:51:27.197,468392.2963,6431006.2947
2024-09-19,21:51:29.031,468396.5024,6431005.8955
2024-09-19,21:51:30.888,468400.6136,6431008.3484
2024-09-19,21:51:32.726,468404.6632,6431005.7504
2024-09-19,21:51:34.575,468408.7756,6431005.7373
2024-09-19,21:51:36.400,468412.8057,6431005.4887
2024-09-19,21:51:38.242,468416.9443,6431005.0419
2024-09-19,21:51:40.095,468421.1351,6431005.0799
2024-09-19,21:51:41.957,468425.5824,6431004.7503
2024-09-19,21:51:43.802,468429.6777,6431004.7538
2024-09-19,21:51:45.649,468433.8038,6431004.6069
2024-09-19,21:51:47.490,468437.8693,6431004.8662
2024-09-19,21:51:49.327,468441.9525,6431004.3774
2024-09-19,21:51:51.161,468445.9915,6431004.4289
2024-09-19,21:51:53.013,468450.1267,6431004.0882
2024-09-19,21:51:54.848,468454.2102,6431003.7729
2024-09-19,21:51:56.680,468458.2530,6431003.9289
2024-09-19,21:51:58.543,468462.3820,6431003.8428
2024-09-19,21:52:05.378,468477.5617,6431002.9637
2024-09-19,21:52:06.172,468479.3572,6431003.0843
2024-09-19,21:52:09.828,468487.4673,6431002.7044
2024-09-19,21:52:11.691,468491.5735,6431002.3364
2024-09-19,21:52:13.536,468495.6588,6431002.6105
2024-09-19,21:52:15.390,468499.7716,6431002.1232
2024-09-19,21:52:17.230,468564.3037,6431003.6605
2024-09-19,21:52:19.098,468507.9855,6431002.0195
2024-09-19,21:52:20.917,468512.1244,6431001.5701
2024-09-19,21:52:22.754,468516.1936,6431001.5579
2024-09-19,21:52:24.607,468520.1904,6431001.2829
2024-09-19,21:52:26.457,468524.3616,6431001.0847
2024-09-19,21:52:28.301,468528.3286,6431001.0694
2024-09-19,21:52:30.142,468532.3969,6431000.5828
2024-09-19,21:52:32.006,468536.5757,6431000.9486
2024-09-19,21:52:33.849,468540.6483,6431000.3109
2024-09-19,21:52:35.690,468544.7158,6431000.3759
2024-09-19,21:52:37.533,468548.7768,6430999.9449
2024-09-19,21:52:39.380,468552.8436,6430999.8857
2024-09-19,21:52:41.223,468556.9308,6430999.3492
2024-09-19,21:52:43.046,468561.0129,6430999.4536
2024-09-19,21:52:44.901,468565.1123,6430999.1991
2024-09-19,21:52:46.739,468569.2874,6430999.2519
2024-09-19,21:52:48.601,468573.4092,6430998.6550
2024-09-19,21:52:50.412,468577.4216,6430998.7595
2024-09-19,21:52:52.250,468581.4879,6430998.8263
2024-09-19,21:52:54.090,468585.9351,6430998.6727
2024-09-19,21:52:55.927,468590.2068,6430999.3784
2024-09-19,21:52:57.779,468594.2785,6430998.5822
2024-09-19,21:52:59.619,468598.4659,6430998.1780
2024-09-19,21:53:01.453,468602.5393,6430998.0377
2024-09-19,21:53:03.279,468606.5581,6430998.0646
2024-09-19,21:53:05.142,468610.6643,6430997.6028
2024-09-19,21:53:06.987,468614.7732,6430998.0377
2024-09-19,21:53:08.816,468618.7957,6430997.5228
2024-09-19,21:53:10.663,468622.8709,6430997.5793
2024-09-19,21:53:14.364,468631.0766,6430997.5061
2024-09-19,21:53:16.221,468635.1984,6430996.4944
2024-09-19,21:53:19.874,468643.5923,6430996.9502
2024-09-19,21:53:21.708,468647.6651,6430996.5233
2024-09-19,21:53:23.554,468651.7451,6430996.5429
2024-09-19,21:53:25.396,468655.8386,6430996.1572
2024-09-19,21:53:27.235,468660.0240,6430995.8532
2024-09-19,21:53:29.076,468664.0173,6430996.0917
2024-09-19,21:53:30.923,468668.0906,6430996.1333
2024-09-19,21:53:32.760,468672.2535,6430995.7112
2024-09-19,21:53:34.611,468676.2696,6430995.6180
2024-09-19,21:53:36.441,468680.3960,6430995.5731
2024-09-19,21:53:38.285,468684.4831,6430995.6710
2024-09-19,21:53:40.135,468683.5764,6430995.6553
2024-09-19,21:53:41.974,468692.7016,6430995.1484
2024-09-19,21:53:43.816,468696.7754,6430994.7530
2024-09-19,21:53:45.683,468700.8907,6430994.5988
2024-09-19,21:53:47.514,468704.9575,6430994.6130
2024-09-19,21:53:49.364,468772.3272,6430997.0788
2024-09-19,21:53:51.221,468713.1535,6430994.2927
2024-09-19,21:53:53.051,468717.2358,6430994.0785
2024-09-19,21:53:54.890,468721.3257,6430993.9017
2024-09-19,21:53:56.723,468725.3653,6430993.9435
2024-09-19,21:53:58.563,468729.4365,6430993.5444
2024-09-19,21:54:00.412,468796.3512,6430995.6813
2024-09-19,21:54:02.265,468737.6177,6430993.1710
2024-09-19,21:54:04.084,468741.6461,6430993.2120
2024-09-19,21:54:05.934,468745.7669,6430993.2218
2024-09-19,21:54:07.769,468749.8465,6430992.8826
2024-09-19,21:54:09.608,468753.9191,6430992.6155
2024-09-19,21:54:11.439,468757.9726,6430992.5172
2024-09-19,21:54:13.275,468762.0441,6430992.6443
2024-09-19,21:54:15.124,468766.1029,6430992.7270
2024-09-19,21:54:16.983,468770.2235,6430992.3575
2024-09-19,21:54:18.815,468774.2868,6430991.8864
2024-09-19,21:54:20.673,468778.4155,6430991.8187
2024-09-19,21:54:22.515,468782.5028,6430992.3457
2024-09-19,21:54:24.353,468786.5864,6430991.6780
2024-09-19,21:54:31.193,468801.7037,6430991.1645
2024-09-19,21:54:31.973,468803.4293,6430990.9792
2024-09-19,21:54:33.822,468807.5067,6430991.1503
2024-09-19,21:54:35.671,468811.6302,6430991.1353
2024-09-19,21:54:37.500,468815.6562,6430989.9823
2024-09-19,21:54:39.341,468819.7251,6430990.6486
2024-09-19,21:54:41.187,468823.8359,6430990.1648
2024-09-19,21:54:43.019,468827.8558,6430990.3280
2024-09-19,21:54:44.860,468831.9167,6430990.3993
2024-09-19,21:54:46.705,468835.9885,6430990.1994
2024-09-19,21:54:48.544,468840.1298,6430988.8717
2024-09-19,21:54:50.376,468844.2337,6430989.6330
2024-09-19,21:54:52.218,468848.3295,6430989.7909
2024-09-19,21:54:54.073,468852.4506,6430989.7287
2024-09-19,21:54:55.907,468856.4842,6430989.5350
2024-09-19,21:54:57.748,468860.6003,6430989.6879
2024-09-19,21:54:59.584,468864.6187,6430989.5328
2024-09-19,21:55:01.424,468868.7018,6430989.5909
2024-09-19,21:55:03.280,468872.7868,6430988.7732
